date,team,player,starter,minutes
2021-06-11,Italy,Matteo Pessina,False,0.0
2021-06-11,Italy,Giacomo Raspadori,False,0.0
2021-06-11,Turkey,Enes Ünal,False,0.0
2021-06-11,Turkey,Cengiz Ünder,False,45.0
2021-06-11,Turkey,Hakan Çalhanoğlu,True,90.0
2021-06-11,Turkey,Kenan Karaman,True,75.9
2021-06-11,Turkey,Caglar Söyüncü,True,90.0
2021-06-11,Turkey,Mehmet Zeki Çelik,True,90.0
2021-06-11,Turkey,Mert Müldür,False,0.0
2021-06-11,Turkey,Burak Yılmaz,True,90.0
2021-06-11,Turkey,Ozan Tufan,True,63.916666666666664
2021-06-11,Turkey,Kaan Ayhan,False,26.083333333333336
2021-06-11,Turkey,Okay Yokuşlu,True,64.18333333333334
2021-06-11,Turkey,Ozan Muhammed Kabak,False,0.0
2021-06-11,Turkey,Dorukhan Toköz,False,0.0
2021-06-11,Turkey,İbrahim Halil Dervişoğlu,False,14.099999999999994
2021-06-11,Turkey,Orkun Kökçü,False,0.0
2021-06-11,Turkey,Merih Demiral,True,90.0
2021-06-11,Turkey,Yusuf Yazıcı,True,45.0
2021-06-11,Turkey,Fehmi Mert Günok,False,0.0
2021-06-11,Turkey,İrfan Can Kahveci,False,25.816666666666663
2021-06-11,Turkey,Uğurcan Çakır,True,90.0
2021-06-11,Turkey,Altay Bayındır,False,0.0
2021-06-11,Turkey,Cengiz Umut Meraş,True,90.0
2021-06-11,Turkey,Taylan Antalyalı,False,0.0
2021-07-03,Denmark,Mathias Jørgensen Jatta,False,0.0
2021-07-03,Denmark,Jonas Lössl,False,0.0
2021-07-03,Denmark,Pierre-Emile Højbjerg,True,90.0
2021-07-03,Denmark,Kasper Schmeichel,True,90.0
2021-07-03,Denmark,Andreas Christensen,True,80.35
2021-07-03,Denmark,Martin Braithwaite Christensen,True,90.0
2021-07-03,Denmark,Jens Stryger Larsen,True,69.53333333333333
2021-07-03,Denmark,Thomas Delaney,True,80.78333333333333
2021-07-03,Denmark,Simon Thorup Kjær,True,90.0
2021-07-03,Denmark,Yussuf Yurary Poulsen,False,31.18333333333333
2021-07-03,Denmark,Andreas Evald Cornelius,False,0.0
2021-07-03,Denmark,Kasper Dolberg,True,58.81666666666667
2021-07-03,Denmark,Daniel Wass,False,19.983333333333334
2021-07-03,Denmark,Christian Nørgaard,False,30.866666666666667
2021-07-03,Denmark,Joachim Andersen,False,9.650000000000006
2021-07-03,Denmark,Jannik Vestergaard,True,90.0
2021-07-03,Denmark,Frederik Rønnow,False,0.0
2021-07-03,Denmark,Robert Skov,False,0.0
2021-07-03,Denmark,Joakim Mæhle,True,89.51666666666667
2021-07-03,Denmark,Andreas Skov Olsen,False,0.0
2021-07-03,Denmark,Mathias Jensen,False,9.216666666666669
2021-07-03,Denmark,Jonas Older Wind,False,0.0
2021-07-03,Denmark,Mikkel Damsgaard,True,59.13333333333333
2021-07-03,Czech Republic,Tomáš Koubek,False,0.0
2021-07-03,Czech Republic,Matěj Vydra,False,11.433333333333337
2021-07-03,Czech Republic,Tomáš Souček,True,90.0
2021-07-03,Czech Republic,Jan Bořil,True,88.28333333333335
2021-07-03,Czech Republic,Patrik Schick,True,78.56666666666666
2021-07-03,Czech Republic,Antonín Barák,True,90.0
2021-07-03,Czech Republic,Jakub Jankto,False,45.0
2021-07-03,Czech Republic,Vladimír Darida,False,11.36666666666666
2021-07-03,Czech Republic,Pavel Kadeřábek,False,0.0
2021-07-03,Czech Republic,Tomáš Vaclík,True,90.0
2021-07-03,Czech Republic,Tomáš Kalas,True,90.0
2021-07-03,Czech Republic,Michael Krmenčík,False,45.0
2021-07-03,Czech Republic,Tomáš Holeš,True,45.0
2021-07-03,Czech Republic,Lukáš Masopust,True,45.0
2021-07-03,Czech Republic,Vladimír Coufal,True,90.0
2021-07-03,Czech Republic,Tomáš Pekhart,False,0.0
2021-07-03,Czech Republic,Alex Král,False,0.0
2021-07-03,Czech Republic,Petr Ševčík,True,78.63333333333334
2021-07-03,Czech Republic,Jakub Brabec,False,25.58333333333333
2021-07-03,Czech Republic,Jakub Pešek,False,0.0
2021-07-03,Czech Republic,Ondrej Celustka,True,64.41666666666667
2021-07-03,Czech Republic,Aleš Mandous,False,0.0
2021-07-03,Czech Republic,David Zima,False,0.0
2021-06-21,Netherlands,Memphis Depay,True,65.78333333333333
2021-06-21,Netherlands,Nathan Aké,False,0.0
2021-06-21,Netherlands,Daley Blind,True,90.0
2021-06-21,Netherlands,Patrick van Aanholt,True,90.0
2021-06-21,Netherlands,Georginio Wijnaldum,True,90.0
2021-06-21,Netherlands,Davy Klaassen,False,0.0
2021-06-21,Netherlands,Steven Berghuis,False,45.0
2021-06-21,Netherlands,Stefan de Vrij,True,45.0
2021-06-21,Netherlands,Wout Weghorst,False,24.21666666666667
2021-06-21,Netherlands,Marco Bizot,False,0.0
2021-06-21,Netherlands,Teun Koopmeiners,False,0.0
2021-06-21,Netherlands,Joël Veltman,False,0.0
2021-06-21,Netherlands,Matthijs de Ligt,True,90.0
2021-06-21,Netherlands,Frenkie de Jong,True,78.3
2021-06-21,Netherlands,Denzel Dumfries,True,45.0
2021-06-21,Netherlands,Timothy Michael Krul,False,0.0
2021-06-21,Netherlands,Quincy Anton Promes,False,24.316666666666663
2021-06-21,Netherlands,Donyell Malen,True,65.68333333333334
2021-06-21,Netherlands,Luuk de Jong,False,0.0
2021-06-21,Netherlands,Maarten Stekelenburg,True,90.0
2021-06-21,Netherlands,Cody Mathès Gakpo,False,11.700000000000003
2021-06-21,Netherlands,Jurriën David Norman Timber,False,45.0
2021-06-21,Netherlands,Ryan Gravenberch,True,90.0
2021-06-21,North Macedonia,Ezgjan Alioski,True,90.0
2021-06-21,North Macedonia,Enis Bardhi,True,77.76666666666667
2021-06-21,North Macedonia,Goran Pandev,True,67.98333333333333
2021-06-21,North Macedonia,Stefan Ristovski,True,90.0
2021-06-21,North Macedonia,Eljif Elmas,True,90.0
2021-06-21,North Macedonia,Ivan Trichkovski,True,55.78333333333333
2021-06-21,North Macedonia,Boban Nikolov,False,11.933333333333337
2021-06-21,North Macedonia,Arijan Ademi,True,78.06666666666666
2021-06-21,North Macedonia,Stole Dimitrievski,True,90.0
2021-06-21,North Macedonia,Gjoko Zajkov,False,0.0
2021-06-21,North Macedonia,Vlatko Stojanovski,False,12.233333333333334
2021-06-21,North Macedonia,Darko Churlinov,False,34.21666666666667
2021-06-21,North Macedonia,Aleksandar Trajkovski,True,67.58333333333333
2021-06-21,North Macedonia,Darko Velkovski,True,90.0
2021-06-21,North Macedonia,Ferhan Hasani,False,22.41666666666667
2021-06-21,North Macedonia,Tihomir Kostadinov,False,22.016666666666666
2021-06-21,North Macedonia,Visar Musliu,True,90.0
2021-06-21,North Macedonia,Damjan Shishkovski,False,0.0
2021-06-21,North Macedonia,Stefan Spirovski,False,0.0
2021-06-21,North Macedonia,Kire Ristevski,False,0.0
2021-06-21,North Macedonia,Krste Velkoski,False,0.0
2021-06-21,North Macedonia,Daniel Avramovski,False,0.0
2021-06-21,North Macedonia,Risto Jankov,False,0.0
2021-06-29,Germany,Leroy Sané,False,3.0
2021-06-29,Germany,Antonio Rüdiger,True,90.0
2021-06-29,Germany,Emre Can,False,3.0166666666666657
2021-06-29,Germany,Kevin Trapp,False,0.0
2021-06-29,Germany,Timo Werner,True,67.7
2021-06-29,Germany,Thomas Müller,True,91.13333333333334
2021-06-29,Germany,Manuel Neuer,True,90.0
2021-06-29,Germany,Mats Hummels,True,90.0
2021-06-29,Germany,Toni Kroos,True,90.0
2021-06-29,Germany,Joshua Kimmich,True,90.0
2021-06-29,Germany,Niklas Süle,False,0.0
2021-06-29,Germany,Leon Goretzka,True,90.0
2021-06-29,Germany,Robin Gosens,True,87.0
2021-06-29,Germany,Kevin Volland,False,0.0
2021-06-29,Germany,Serge Gnabry,False,22.299999999999997
2021-06-29,Germany,Marcel Halstenberg,False,0.0
2021-06-29,Germany,Matthias Ginter,True,86.98333333333333
2021-06-29,Germany,Kai Havertz,True,90.0
2021-06-29,Germany,İlkay Gündoğan,False,0.0
2021-06-29,Germany,Florian Neuhaus,False,0.0
2021-06-29,Germany,Robin Koch,False,0.0
2021-06-29,Germany,Bernd Leno,False,0.0
2021-06-29,Germany,Jamal Musiala,False,0.0
2021-06-29,England,Kyle Walker,True,90.0
2021-06-29,England,Raheem Sterling,True,90.0
2021-06-29,England,John Stones,True,90.0
2021-06-29,England,Kieran Trippier,True,89.73333333333333
2021-06-29,England,Marcus Rashford,False,0.0
2021-06-29,England,Tyrone Mings,False,0.0
2021-06-29,England,Harry Maguire,True,90.0
2021-06-29,England,Luke Shaw,True,90.0
2021-06-29,England,Jordan Pickford,True,90.0
2021-06-29,England,Jordan Brian Henderson,False,2.8333333333333286
2021-06-29,England,Declan Rice,True,87.16666666666667
2021-06-29,England,Philip Foden,False,0.0
2021-06-29,England,Kalvin Phillips,True,90.0
2021-06-29,England,Mason Mount,False,0.0
2021-06-29,England,Sam Johnstone,False,0.0
2021-06-29,England,Reece James,False,0.0
2021-06-29,England,Jack Grealish,False,21.599999999999994
2021-06-29,England,Conor Coady,False,0.0
2021-06-29,England,Harry Kane,True,89.6
2021-06-29,England,Jadon Sancho,False,0.0
2021-06-29,England,Bukayo Saka,True,68.4
2021-06-29,England,Aaron Ramsdale,False,0.0
2021-06-29,England,Jude Bellingham,False,0.0
2021-06-23,Germany,Leroy Sané,True,90.0
2021-06-23,Germany,Antonio Rüdiger,True,90.0
2021-06-23,Germany,Emre Can,False,0.0
2021-06-23,Germany,Kevin Trapp,False,0.0
2021-06-23,Germany,Timo Werner,False,23.049999999999997
2021-06-23,Germany,Thomas Müller,False,23.066666666666663
2021-06-23,Germany,Manuel Neuer,True,90.0
2021-06-23,Germany,Mats Hummels,True,90.0
2021-06-23,Germany,Toni Kroos,True,90.0
2021-06-23,Germany,Joshua Kimmich,True,90.0
2021-06-23,Germany,Niklas Süle,False,0.0
2021-06-23,Germany,Leon Goretzka,False,32.9
2021-06-23,Germany,Robin Gosens,True,82.03333333333333
2021-06-23,Germany,Kevin Volland,False,7.966666666666669
2021-06-23,Germany,Serge Gnabry,True,66.93333333333334
2021-06-23,Germany,Marcel Halstenberg,False,0.0
2021-06-23,Germany,Matthias Ginter,True,82.03333333333333
2021-06-23,Germany,Kai Havertz,True,66.95
2021-06-23,Germany,İlkay Gündoğan,True,56.61666666666667
2021-06-23,Germany,Florian Neuhaus,False,0.0
2021-06-23,Germany,Robin Koch,False,0.0
2021-06-23,Germany,Bernd Leno,False,0.0
2021-06-23,Germany,Jamal Musiala,False,7.966666666666669
2021-06-23,Hungary,Ádám Lang,False,0.0
2021-06-23,Hungary,Ádám Nagy,True,90.0
2021-06-23,Hungary,Ádám Szalai,True,81.16666666666667
2021-06-23,Hungary,Willi Orban,True,90.0
2021-06-23,Hungary,Péter Gulácsi,True,90.0
2021-06-23,Hungary,Ádám Bogdán,False,0.0
2021-06-23,Hungary,Gergő Lovrencsics,False,1.7999999999999972
2021-06-23,Hungary,Attila Fiola,True,87.73333333333333
2021-06-23,Hungary,Nemanja Nikolić,False,4.416666666666671
2021-06-23,Hungary,László Kleinheisler,True,88.2
2021-06-23,Hungary,Loïc Négo,True,90.0
2021-06-23,Hungary,Roland Sallai,True,74.16666666666667
2021-06-23,Hungary,Szabolcs Schön,False,15.833333333333329
2021-06-23,Hungary,Filip Holender,False,0.0
2021-06-23,Hungary,Ákos Kecskés,False,0.0
2021-06-23,Hungary,Endre Botka,True,90.0
2021-06-23,Hungary,Dénes Dibusz,False,0.0
2021-06-23,Hungary,David Siger,False,0.0
2021-06-23,Hungary,Roland Varga,False,0.0
2021-06-23,Hungary,András Schäfer,True,90.0
2021-06-23,Hungary,Attila Szalai,True,90.0
2021-06-23,Hungary,Bendegúz Bolla,False,0.0
2021-06-23,Hungary,Kevin Varga,False,10.983333333333334
2021-06-22,Croatia,Nikola Vlašić,True,75.9
2021-06-22,Croatia,Dejan Lovren,True,90.0
2021-06-22,Croatia,Mateo Kovačić,True,90.0
2021-06-22,Croatia,Andrej Kramarić,False,20.099999999999994
2021-06-22,Croatia,Šime Vrsaljko,False,0.0
2021-06-22,Croatia,Luka Modrić,True,90.0
2021-06-22,Croatia,Ante Rebić,False,9.833333333333329
2021-06-22,Croatia,Domagoj Vida,True,90.0
2021-06-22,Croatia,Marcelo Brozović,True,90.0
2021-06-22,Croatia,Ivan Perišić,True,80.16666666666667
2021-06-22,Croatia,Milan Badelj,False,0.0
2021-06-22,Croatia,Duje Ćaleta-Car,False,0.0
2021-06-22,Croatia,Lovre Kalinić,False,0.0
2021-06-22,Croatia,Bruno Petković,True,69.9
2021-06-22,Croatia,Ante Budimir,False,0.0
2021-06-22,Croatia,Josip Brekalo,False,0.0
2021-06-22,Croatia,Borna Barišić,False,19.33333333333333
2021-06-22,Croatia,Mario Pašalić,False,0.0
2021-06-22,Croatia,Dominik Livaković,True,90.0
2021-06-22,Croatia,Luka Ivanušec,False,14.099999999999994
2021-06-22,Croatia,Josip Juranović,True,90.0
2021-06-22,Croatia,Simon Sluga,False,0.0
2021-06-22,Croatia,Joško Gvardiol,True,70.66666666666667
2021-06-22,Scotland,Ryan Fraser,False,20.549999999999997
2021-06-22,Scotland,Scott McTominay,True,90.0
2021-06-22,Scotland,Andrew Robertson,True,90.0
2021-06-22,Scotland,John Fleck,False,0.0
2021-06-22,Scotland,Stephen O''Donnell,True,83.13333333333334
2021-06-22,Scotland,Che Adams,True,83.15
2021-06-22,Scotland,Grant Campbell Hanley,True,32.86666666666667
2021-06-22,Scotland,Liam Cooper,False,0.0
2021-06-22,Scotland,David Marshall,True,90.0
2021-06-22,Scotland,John McGinn,True,90.0
2021-06-22,Scotland,Scott McKenna,False,57.13333333333333
2021-06-22,Scotland,Stuart Armstrong,True,69.45
2021-06-22,Scotland,Craig Gordon,False,0.0
2021-06-22,Scotland,Callum McGregor,True,90.0
2021-06-22,Scotland,Declan Gallagher,False,0.0
2021-06-22,Scotland,James Forrest,False,0.0
2021-06-22,Scotland,Kieran Tierney,True,90.0
2021-06-22,Scotland,Jon McLaughlin,False,0.0
2021-06-22,Scotland,Ryan Christie,False,0.0
2021-06-22,Scotland,David Turnbull,False,0.0
2021-06-22,Scotland,Lyndon Dykes,True,90.0
2021-06-22,Scotland,Nathan Patterson,False,6.86666666666666
2021-06-22,Scotland,Kevin Nisbet,False,6.849999999999994
2021-06-22,England,Kyle Walker,True,90.0
2021-06-22,England,Raheem Sterling,True,66.71666666666667
2021-06-22,England,John Stones,True,78.28333333333333
2021-06-22,England,Kieran Trippier,False,0.0
2021-06-22,England,Marcus Rashford,False,23.28333333333333
2021-06-22,England,Tyrone Mings,False,11.716666666666669
2021-06-22,England,Harry Maguire,True,90.0
2021-06-22,England,Luke Shaw,True,90.0
2021-06-22,England,Jordan Pickford,True,90.0
2021-06-22,England,Dominic Calvert-Lewin,False,0.0
2021-06-22,England,Jordan Brian Henderson,False,45.0
2021-06-22,England,Declan Rice,True,45.0
2021-06-22,England,Kalvin Phillips,True,90.0
2021-06-22,England,Sam Johnstone,False,0.0
2021-06-22,England,Reece James,False,0.0
2021-06-22,England,Jack Grealish,True,67.18333333333334
2021-06-22,England,Conor Coady,False,0.0
2021-06-22,England,Harry Kane,True,90.0
2021-06-22,England,Jadon Sancho,False,6.733333333333334
2021-06-22,England,Bukayo Saka,True,83.26666666666667
2021-06-22,England,Aaron Ramsdale,False,0.0
2021-06-22,England,Ben White,False,0.0
2021-06-22,England,Jude Bellingham,False,22.816666666666663
2021-06-22,Czech Republic,Tomáš Koubek,False,0.0
2021-06-22,Czech Republic,Matěj Vydra,False,6.5
2021-06-22,Czech Republic,Tomáš Souček,True,90.0
2021-06-22,Czech Republic,Jan Bořil,True,90.0
2021-06-22,Czech Republic,Patrik Schick,True,74.93333333333334
2021-06-22,Czech Republic,Antonín Barák,False,0.0
2021-06-22,Czech Republic,Jakub Jankto,True,45.0
2021-06-22,Czech Republic,Vladimír Darida,True,63.71666666666667
2021-06-22,Czech Republic,Pavel Kadeřábek,False,0.0
2021-06-22,Czech Republic,Tomáš Vaclík,True,90.0
2021-06-22,Czech Republic,Tomáš Kalas,True,90.0
2021-06-22,Czech Republic,Michael Krmenčík,False,0.0
2021-06-22,Czech Republic,Tomáš Holeš,True,83.5
2021-06-22,Czech Republic,Lukáš Masopust,True,64.25
2021-06-22,Czech Republic,Vladimír Coufal,True,90.0
2021-06-22,Czech Republic,Tomáš Pekhart,False,15.066666666666663
2021-06-22,Czech Republic,Alex Král,False,26.28333333333333
2021-06-22,Czech Republic,Petr Ševčík,False,45.0
2021-06-22,Czech Republic,Jakub Brabec,False,0.0
2021-06-22,Czech Republic,Adam Hložek,False,25.75
2021-06-22,Czech Republic,Ondrej Celustka,True,90.0
2021-06-22,Czech Republic,Aleš Matějů,False,0.0
2021-06-22,Czech Republic,Aleš Mandous,False,0.0
2021-06-21,Belgium,Youri Tielemans,False,0.0
2021-06-21,Belgium,Jan Vertonghen,False,0.0
2021-06-21,Belgium,Kevin De Bruyne,True,90.48333333333333
2021-06-21,Belgium,Thomas Meunier,False,15.283333333333331
2021-06-21,Belgium,Romelu Lukaku Menama,True,83.83333333333333
2021-06-21,Belgium,Christian Benteke Liolo,False,6.166666666666671
2021-06-21,Belgium,Michy Batshuayi Tunga,False,15.0
2021-06-21,Belgium,Thibaut Courtois,True,90.0
2021-06-21,Belgium,Simon Mignolet,False,0.0
2021-06-21,Belgium,Eden Hazard,True,90.0
2021-06-21,Belgium,Nacer Chadli,True,90.0
2021-06-21,Belgium,Dries Mertens,False,0.0
2021-06-21,Belgium,Yannick Ferreira Carrasco,False,0.0
2021-06-21,Belgium,Anga Dedryck Boyata,True,90.0
2021-06-21,Belgium,Axel Witsel,True,90.0
2021-06-21,Belgium,Leander Dendoncker,False,0.0
2021-06-21,Belgium,Thomas Vermaelen,True,90.0
2021-06-21,Belgium,Dennis Praet,False,0.0
2021-06-21,Belgium,Matz Sels,False,0.0
2021-06-21,Belgium,Jason Denayer,True,90.0
2021-06-21,Belgium,Hans Vanaken,False,0.0
2021-06-21,Belgium,Leandro Trossard,True,74.71666666666667
2021-06-21,Belgium,Jeremy Doku,True,75.0
2021-06-21,Finland,Fredrik Jensen,False,0.0
2021-06-21,Finland,Lukáš Hrádecký,True,90.0
2021-06-21,Finland,Teemu Pukki,True,90.88333333333334
2021-06-21,Finland,Joel Pohjanpalo,True,69.13333333333334
2021-06-21,Finland,Pyry Henri Hidipo Soiri,False,0.0
2021-06-21,Finland,Marcus Forss,False,0.0
2021-06-21,Finland,Rasmus Schüller,False,31.666666666666664
2021-06-21,Finland,Glen Kamara,True,90.0
2021-06-21,Finland,Anssi Jaakkola,False,0.0
2021-06-21,Finland,Jukka Raitala,True,90.0
2021-06-21,Finland,Jesse Joronen,False,0.0
2021-06-21,Finland,Jere Juhani Uronen,True,69.45
2021-06-21,Finland,Leo Onni Artturi Väisänen,False,0.0
2021-06-21,Finland,Joni Ensio Kauko,False,20.86666666666666
2021-06-21,Finland,Robin Lod,True,90.81666666666666
2021-06-21,Finland,Paulus Arajuuri,True,90.0
2021-06-21,Finland,Tim Sparv,True,58.333333333333336
2021-06-21,Finland,Joona Toivio,True,90.0
2021-06-21,Finland,Robert Taylor,False,0.0
2021-06-21,Finland,Onni Johannes Simonpoika Valakari,False,0.0
2021-06-21,Finland,Daniel O''Shaughnessy,True,90.0
2021-06-21,Finland,Nikolai Alho,False,20.549999999999997
2021-06-21,Finland,Robert Ivanov,False,0.0
2021-06-21,Austria,Marko Arnautović,True,89.71666666666667
2021-06-21,Austria,Aleksandar Dragović,True,90.0
2021-06-21,Austria,David Olatukunbo Alaba,True,90.0
2021-06-21,Austria,Martin Hinteregger,True,90.0
2021-06-21,Austria,Michael Gregoritsch,False,0.0
2021-06-21,Austria,Konrad Laimer,True,71.63333333333334
2021-06-21,Austria,Stefan Ilsanker,False,18.36666666666666
2021-06-21,Austria,Marcel Sabitzer,True,90.0
2021-06-21,Austria,Alexander Schlager,False,0.0
2021-06-21,Austria,Xaver Schlager,True,90.0
2021-06-21,Austria,Andreas Ulmer,False,0.0
2021-06-21,Austria,Stefan Lainer,True,90.0
2021-06-21,Austria,Philipp Lienhart,False,0.0
2021-06-21,Austria,Louis Schaub,False,0.0
2021-06-21,Austria,Christopher Trimmel,False,0.0
2021-06-21,Austria,Karim Onisiwo,False,0.0
2021-06-21,Austria,Alessandro Schöpf,False,57.8
2021-06-21,Austria,Florian Grillitsch,True,90.0
2021-06-21,Austria,Stefan Posch,False,0.0
2021-06-21,Austria,Pavao Pervan,False,0.0
2021-06-21,Austria,Sasa Kalajdzic,False,0.28333333333333144
2021-06-21,Austria,Daniel Bachmann,True,90.0
2021-06-21,Austria,Christoph Baumgartner,True,32.2
2021-06-21,Ukraine,Oleksandr Zinchenko,True,90.0
2021-06-21,Ukraine,Eduard Sobol,False,0.0
2021-06-21,Ukraine,Andriy Yarmolenko,True,90.0
2021-06-21,Ukraine,Andriy Pyatov,False,0.0
2021-06-21,Ukraine,Taras Stepanenko,False,0.0
2021-06-21,Ukraine,Evgeny Makarenko,False,0.0
2021-06-21,Ukraine,Viktor Tsygankov,False,45.0
2021-06-21,Ukraine,Serhii Sydorchuk,True,90.0
2021-06-21,Ukraine,Ruslan Malinovskiy,True,45.0
2021-06-21,Ukraine,Marlos Romero Bonfim,False,22.599999999999994
2021-06-21,Ukraine,Mykola Matvienko,True,90.0
2021-06-21,Ukraine,Serhiy Kryvtsov,False,0.0
2021-06-21,Ukraine,Artem Besedin,False,5.400000000000006
2021-06-21,Ukraine,Vitalii Mykolenko,True,84.6
2021-06-21,Ukraine,Mykola Shaparenko,True,67.4
2021-06-21,Ukraine,Heorhii Bushchan,True,90.0
2021-06-21,Ukraine,Roman Yaremchuk,True,90.0
2021-06-21,Ukraine,Artem Dovbyk,False,0.0
2021-06-21,Ukraine,Oleksandr Karavaev,True,90.0
2021-06-21,Ukraine,Anatolii Trubin,False,0.0
2021-06-21,Ukraine,Georgiy Sudakov,False,0.0
2021-06-21,Ukraine,Illia Zabarnyi,True,90.0
2021-06-21,Ukraine,Oleksandr Tymchyk,False,0.0
2021-06-16,Russia,Mário Figueira Fernandes,True,25.8
2021-06-16,Russia,Roman Zobnin,True,90.0
2021-06-16,Russia,Aleksandr Golovin,True,90.0
2021-06-16,Russia,Daler Kuzyaev,True,90.0
2021-06-16,Russia,Denis Cheryshev,False,0.0
2021-06-16,Russia,Artem Dzyuba,True,84.4
2021-06-16,Russia,Aleksey Miranchuk,True,84.5
2021-06-16,Russia,Vyacheslav Karavaev,False,64.2
2021-06-16,Russia,Anton Zabolotny,False,0.0
2021-06-16,Russia,Georgiy Dzhikiya,True,89.76666666666667
2021-06-16,Russia,Rifat Zhemaletdinov,False,29.666666666666664
2021-06-16,Russia,Dmitriy Barinov,True,96.21666666666667
2021-06-16,Russia,Magomed Ozdoev,True,60.333333333333336
2021-06-16,Russia,Matvey Safonov,True,90.0
2021-06-16,Russia,Igor Diveev,True,90.0
2021-06-16,Russia,Andrey Semenov,False,0.0
2021-06-16,Russia,Anton Shunin,False,0.0
2021-06-16,Russia,Aleksandr Sobolev,False,6.266666666666666
2021-06-16,Russia,Maksim Mukhin,False,5.5
2021-06-16,Russia,Yuri Dyupin,False,0.0
2021-06-16,Russia,Denis Makarov,False,0.0
2021-06-16,Russia,Daniil Fomin,False,0.0
2021-06-16,Russia,Roman Evgenjev,False,0.0
2021-06-16,Finland,Fredrik Jensen,False,6.083333333333329
2021-06-16,Finland,Lukáš Hrádecký,True,90.0
2021-06-16,Finland,Teemu Pukki,True,74.66666666666667
2021-06-16,Finland,Joel Pohjanpalo,True,90.0
2021-06-16,Finland,Pyry Henri Hidipo Soiri,False,15.566666666666663
2021-06-16,Finland,Marcus Forss,False,0.0
2021-06-16,Finland,Rasmus Schüller,True,66.76666666666667
2021-06-16,Finland,Glen Kamara,True,90.0
2021-06-16,Finland,Anssi Jaakkola,False,0.0
2021-06-16,Finland,Jukka Raitala,True,74.43333333333334
2021-06-16,Finland,Jesse Joronen,False,0.0
2021-06-16,Finland,Jere Juhani Uronen,True,90.0
2021-06-16,Finland,Leo Onni Artturi Väisänen,False,0.0
2021-06-16,Finland,Joni Ensio Kauko,False,23.233333333333334
2021-06-16,Finland,Robin Lod,True,90.0
2021-06-16,Finland,Paulus Arajuuri,True,90.0
2021-06-16,Finland,Tim Sparv,False,0.0
2021-06-16,Finland,Joona Toivio,True,83.91666666666667
2021-06-16,Finland,Lassi Lappalainen,False,15.333333333333329
2021-06-16,Finland,Onni Johannes Simonpoika Valakari,False,0.0
2021-06-16,Finland,Daniel O''Shaughnessy,True,90.0
2021-06-16,Finland,Nikolai Alho,False,0.0
2021-06-16,Finland,Robert Ivanov,False,0.0
2021-06-18,England,Raheem Sterling,True,90.0
2021-06-18,England,John Stones,True,90.0
2021-06-18,England,Kieran Trippier,False,0.0
2021-06-18,England,Marcus Rashford,False,16.16666666666667
2021-06-18,England,Tyrone Mings,True,90.0
2021-06-18,England,Harry Maguire,False,0.0
2021-06-18,England,Luke Shaw,True,90.0
2021-06-18,England,Ben Chilwell,False,0.0
2021-06-18,England,Jordan Pickford,True,90.0
2021-06-18,England,Dominic Calvert-Lewin,False,0.0
2021-06-18,England,Jordan Brian Henderson,False,0.0
2021-06-18,England,Declan Rice,True,90.0
2021-06-18,England,Philip Foden,True,62.75
2021-06-18,England,Kalvin Phillips,True,90.0
2021-06-18,England,Mason Mount,True,90.0
2021-06-18,England,Sam Johnstone,False,0.0
2021-06-18,England,Reece James,True,90.0
2021-06-18,England,Jack Grealish,False,27.25
2021-06-18,England,Conor Coady,False,0.0
2021-06-18,England,Harry Kane,True,73.83333333333333
2021-06-18,England,Jadon Sancho,False,0.0
2021-06-18,England,Aaron Ramsdale,False,0.0
2021-06-18,England,Jude Bellingham,False,0.0
2021-06-18,Scotland,Ryan Fraser,False,0.0
2021-06-18,Scotland,Scott McTominay,True,90.0
2021-06-18,Scotland,Andrew Robertson,True,90.0
2021-06-18,Scotland,John Fleck,False,0.0
2021-06-18,Scotland,Stephen O''Donnell,True,90.0
2021-06-18,Scotland,Che Adams,True,85.2
2021-06-18,Scotland,Grant Campbell Hanley,True,90.0
2021-06-18,Scotland,Liam Cooper,False,0.0
2021-06-18,Scotland,David Marshall,True,90.0
2021-06-18,Scotland,John McGinn,True,90.0
2021-06-18,Scotland,Scott McKenna,False,0.0
2021-06-18,Scotland,Stuart Armstrong,False,14.083333333333329
2021-06-18,Scotland,Craig Gordon,False,0.0
2021-06-18,Scotland,Callum McGregor,True,90.0
2021-06-18,Scotland,James Forrest,False,0.0
2021-06-18,Scotland,Kieran Tierney,True,90.0
2021-06-18,Scotland,Jon McLaughlin,False,0.0
2021-06-18,Scotland,Jack Hendry,False,0.0
2021-06-18,Scotland,Ryan Christie,False,0.0
2021-06-18,Scotland,Lyndon Dykes,True,90.0
2021-06-18,Scotland,Billy Gilmour,True,75.91666666666667
2021-06-18,Scotland,Nathan Patterson,False,0.0
2021-06-18,Scotland,Kevin Nisbet,False,4.799999999999997
2021-06-17,Belgium,Youri Tielemans,True,90.0
2021-06-17,Belgium,Jan Vertonghen,True,90.0
2021-06-17,Belgium,Kevin De Bruyne,False,45.0
2021-06-17,Belgium,Thomas Meunier,True,90.0
2021-06-17,Belgium,Romelu Lukaku Menama,True,90.0
2021-06-17,Belgium,Christian Benteke Liolo,False,0.0
2021-06-17,Belgium,Michy Batshuayi Tunga,False,0.0
2021-06-17,Belgium,Thibaut Courtois,True,90.0
2021-06-17,Belgium,Simon Mignolet,False,0.0
2021-06-17,Belgium,Eden Hazard,False,31.549999999999997
