team,player,position,rating,club_minutes_90d,national_caps,available
Japan,Takashi Inui,,68.6046511627907,,4,True
Japan,Makoto Hasebe,,67.44186046511628,,4,True
Japan,Gen Shōji,,66.27906976744185,,4,True
Japan,Genki Haraguchi,,65.11627906976744,,4,True
Japan,Shinji Kagawa,,63.95348837209302,,4,True
Japan,Hotaru Yamaguchi,,62.79069767441861,,4,True
Japan,Gotoku Sakai,,61.04651162790698,,4,True
Japan,Tomoaki Makino,,61.04651162790698,,4,True
Japan,Yoshinori Muto,,59.30232558139535,,4,True
Japan,Takashi Usami,,58.13953488372093,,4,True
Japan,Shinji Okazaki,,56.97674418604651,,4,True
Japan,Keisuke Honda,,55.81395348837209,,4,True
Japan,Kosuke Nakamura,,52.906976744186046,,4,True
Japan,Masaaki Higashiguchi,,52.906976744186046,,4,True
Japan,Naomichi Ueda,,52.906976744186046,,4,True
Japan,Ryota Oshima,,52.906976744186046,,4,True
Mali,Hamari Traoré,,100.0,,5,True
Mali,Sikou Niakate,,98.14814814814815,,5,True
Mali,Boubakar Kouyate,,95.37037037037038,,5,True
Mali,Djigui Diarra,,95.37037037037038,,5,True
Mali,Lassine Sinayoko,,92.5925925925926,,5,True
Mali,Kamory Doumbia,,90.74074074074073,,5,True
Mali,Falaye Sacko,,88.88888888888889,,5,True
Mali,Amadou Haïdara,,87.03703703703704,,4,True
Mali,Lassana Coulibaly,,85.18518518518519,,5,True
Mali,Sekou Koita,,83.33333333333333,,5,True
Mali,Diadie Samassekou,,81.48148148148148,,4,True
Mali,Yves Bissouma,,79.62962962962962,,5,True
Mali,Adama Traoré,,77.77777777777777,,5,True
Mali,Aliou Dieng,,75.92592592592592,,5,True
Mali,Fousseni Diabaté,,74.07407407407408,,5,True
Mali,Nene Dorgeles,,72.22222222222223,,5,True
Mali,Youssoufou Niakaté,,70.37037037037037,,5,True
Mali,Ibrahim Sissoko,,68.51851851851852,,5,True
Mali,Moussa Diarra,,66.66666666666666,,3,True
Mali,Mohamed Camara,,64.81481481481481,,2,True
Mali,Mamadou Fofana,,62.96296296296296,,5,True
Mali,Ismael Diarra Diawara,,61.111111111111114,,5,True
Mali,Amadou Dante,,59.25925925925926,,3,True
Mali,Moussa Doumbia,,57.407407407407405,,3,True
Mali,Aboubacar Doumbia,,55.55555555555556,,3,True
Mali,Boubacar Traore,,53.7037037037037,,2,True
Mali,Aboubacar Traoré,,51.851851851851855,,1,True
Mauritania,Babacar Niasse,,100.0,,4,True
Mauritania,Aboubakary Koita,,98.14814814814815,,4,True
Mauritania,Ibrahima Keita,,96.2962962962963,,4,True
Mauritania,Lamine Ba,,94.44444444444444,,4,True
Mauritania,Omaré Gassama,,92.5925925925926,,4,True
Mauritania,Sidi Bouna Sidi Amar,,90.74074074074073,,4,True
Mauritania,Bodda Mouhsine,,88.88888888888889,,3,True
Mauritania,Khadim Diaw,,87.03703703703704,,4,True
Mauritania,Souleymane Anne,,85.18518518518519,,4,True
Mauritania,Guessouma Fofana,,83.33333333333333,,4,True
Mauritania,Idrissa Thiam,,81.48148148148148,,4,True
Mauritania,Hemeya Tanjy,,79.62962962962962,,4,True
Mauritania,Yacoub Aly Abeid,,77.77777777777777,,4,True
Mauritania,Nouh Mohamed El Abd,,75.92592592592592,,2,True
Mauritania,Aboubakar Kamara,,74.07407407407408,,4,True
Mauritania,El Hacen Houeibib,,72.22222222222223,,3,True
Mauritania,Pape Ibnou Bâ,,70.37037037037037,,3,True
Mauritania,Mohamed Dellahi Yali,,68.51851851851852,,3,True
Mauritania,Souleymane Doukara,,66.66666666666666,,4,True
Mauritania,Oumar Ngom,,64.81481481481481,,4,True
Mauritania,Bakari Camara,,62.96296296296296,,4,True
Mauritania,Bakary N'Diaye,,60.18518518518518,,4,True
Mauritania,Namori Diaw,,60.18518518518518,,4,True
Mauritania,El-Hadji Ba,,57.407407407407405,,3,True
Mauritania,Yassin Cheikh El Welly,,55.55555555555556,,1,True
Mauritania,M'Backé N'diaye,,52.77777777777778,,1,True
Mauritania,Sidi Ahmed Mohamed El Abd,,52.77777777777778,,1,True
Mexico,Luis Gerardo Chávez Magallón,,100.0,,6,True
Mexico,César Jasib Montes Castro,,99.0566037735849,,6,True
Mexico,Jorge Eduardo Sánchez Ramos,,98.11320754716982,,6,True
Mexico,Gerardo Daniel Arteaga Zamora,,97.16981132075472,,6,True
Mexico,Johan Felipe Vásquez Ibarra,,96.22641509433961,,6,True
Mexico,Julio José González Vela-Alvizu,,95.28301886792454,,3,True
Mexico,Julián Andrés Quiñones Quiñones,,94.33962264150944,,3,True
Mexico,Santiago Tomás Giménez,,93.39622641509433,,3,True
Mexico,Luis Francisco Romo Barrón,,92.45283018867924,,6,True
Mexico,Orbelín Pineda Alvarado,,91.50943396226415,,6,True
Mexico,Carlos Uriel Antuna Romero,,90.56603773584905,,6,True
Mexico,Ernesto Alexis Vega Rojas,,89.62264150943396,,6,True
Mexico,Carlos Alberto Rodríguez Gómez,,88.67924528301887,,6,True
Mexico,Edson Omar Álvarez Velázquez,,87.73584905660377,,8,True
Mexico,César Saúl Huerta Valera,,86.79245283018868,,3,True
Mexico,Francisco Guillermo Ochoa Magaña,,85.84905660377359,,7,True
Mexico,Jesús Daniel Gallardo Vasconcelos,,84.90566037735849,,7,True
Mexico,Roberto Carlos Alvarado Hernández,,83.9622641509434,,6,True
Mexico,Héctor Alfredo Moreno Herrera,,83.01886792452831,,6,True
Mexico,Hirving Rodrigo Lozano Bahena,,82.0754716981132,,7,True
Mexico,Guillermo Martínez Ayala,,81.13207547169812,,3,True
Mexico,Israel Reyes Romero,,80.18867924528303,,3,True
Mexico,Erick Daniel Sánchez Ocegueda,,79.24528301886792,,3,True
Mexico,Héctor Miguel Herrera López,,78.30188679245283,,7,True
Mexico,Jordi Cortizo de la Piedra,,77.35849056603773,,3,True
Mexico,Brian Alberto García Carpizo,,74.05660377358491,,3,True
Mexico,Bryan Alonso González Olivan,,74.05660377358491,,3,True
Mexico,Carlos Acevedo López,,74.05660377358491,,3,True
Mexico,Jesús Gilberto Orozco Chiquete,,74.05660377358491,,3,True
Mexico,José Raúl Rangel Aguilar,,74.05660377358491,,3,True
Mexico,Marcelo Flores,,74.05660377358491,,3,True
Mexico,Henry Josué Martín Mex,,70.75471698113208,,3,True
Mexico,José Andrés Guardado Hernández,,69.81132075471697,,7,True
Mexico,Néstor Alejandro Araújo Razo,,68.86792452830188,,3,True
Mexico,Kevin Nahin Álvarez Campos,,67.9245283018868,,3,True
Mexico,Raúl Alonso Jiménez Rodríguez,,66.98113207547169,,7,True
Mexico,Érick Gabriel Gutiérrez Galaviz,,66.0377358490566,,7,True
Mexico,Alfredo Talavera Díaz,,65.09433962264151,,7,True
Mexico,Rogelio Gabriel Funes Mori,,64.15094339622641,,3,True
Mexico,Rodolfo Cota Robles,,63.20754716981132,,3,True
Mexico,Carlos Joel Salcedo Hernández,,62.264150943396224,,4,True
Mexico,Javier Hernández Balcázar,,61.320754716981135,,4,True
Mexico,Carlos Alberto Vela Garrido,,60.37735849056604,,4,True
Mexico,Miguel Arturo Layún Prado,,59.43396226415094,,4,True
Mexico,Hugo Ayala Castro,,58.490566037735846,,4,True
Mexico,Rafael Márquez Álvarez,,57.54716981132076,,4,True
Mexico,Jonathan dos Santos Ramírez,,56.60377358490566,,4,True
Mexico,Jesús Manuel Corona Ruíz,,55.660377358490564,,4,True
Mexico,Marco Jhonfai Fabián De La Mora,,54.716981132075475,,4,True
Mexico,Giovani dos Santos Ramírez,,53.77358490566038,,4,True
Mexico,Oribe Peralta Morones,,52.83018867924528,,4,True
Mexico,Javier Ignacio Aquino Carmona,,51.41509433962264,,4,True
Mexico,José de Jesús Corona Rodríguez,,51.41509433962264,,4,True
Morocco,Sofyan Amrabat,,100.0,,14,True
Morocco,Achraf Hakimi Mouh,,99.0,,14,True
Morocco,Yassine Bounou,,98.0,,14,True
Morocco,Azzedine Ounahi,,97.0,,11,True
Morocco,Youssef En-Nesyri,,96.0,,14,True
Morocco,Hakim Ziyech,,95.0,,13,True
Morocco,Nayef Aguerd,,94.0,,10,True
Morocco,Romain Saïss,,93.0,,13,True
Morocco,Sofiane Boufal,,92.0,,10,True
Morocco,Selim Amallah,,91.0,,10,True
Morocco,Abdessamad Ezzalzouli,,90.0,,11,True
Morocco,Yahia Attiyat allah,,89.0,,10,True
Morocco,Noussair Mazraoui,,88.0,,6,True
Morocco,Mohamed Chibi,,87.0,,4,True
Morocco,Bilal El Khannous,,86.0,,11,True
Morocco,Munir Mohand Mohamedi,,85.0,,14,True
Morocco,Amine Adli,,84.0,,4,True
Morocco,Jawad El Yamiq,,83.0,,7,True
Morocco,Ayoub El Kaabi,,82.0,,7,True
Morocco,Ismael Saibari,,81.0,,4,True
Morocco,Yunis Abdelhamid,,80.0,,4,True
Morocco,Achraf Dari,,79.0,,7,True
Morocco,Abdelhamid Sabiri,,78.0,,7,True
Morocco,Amine Harit,,77.0,,7,True
Morocco,Amir Richardson,,76.0,,4,True
Morocco,Tarik Tissoudali,,75.0,,4,True
Morocco,Oussama El Azzouzi,,74.0,,4,True
Morocco,Zakaria Aboukhlal,,73.0,,7,True
Morocco,Abderrazak Hamdallah,,72.0,,7,True
Morocco,Badr Banoun,,71.0,,7,True
Morocco,Ilias Chair,,70.0,,7,True
Morocco,Anass Zaroury,,69.0,,7,True
Morocco,Yahya Jabrane,,68.0,,7,True
Morocco,Ahmed Reda Tagnaouti,,67.0,,9,True
Morocco,Walid Cheddira,,66.0,,6,True
Morocco,Chadi Riad,,65.0,,3,True
Morocco,Abdelkabir Abqar,,64.0,,1,True
Morocco,Mbark Boussoufa,,63.0,,3,True
Morocco,Karim El Ahmadi Al Aroos,,62.0,,3,True
Morocco,Nordin Amrabat,,61.0,,3,True
Morocco,Younès Belhanda,,60.0,,3,True
Morocco,Manuel Marouan da Costa Trinidade,,59.0,,3,True
Morocco,Nabil Dirar,,58.0,,3,True
Morocco,Medhi Amine El Mouttaqi Benatia,,57.0,,3,True
Morocco,Khalid Boutaïb,,56.0,,3,True
Morocco,Fayçal Fajr,,55.0,,3,True
Morocco,Aziz Bouhaddouz,,54.0,,3,True
Morocco,Mehdi Carcela-González,,53.0,,3,True
Morocco,Hamza Mendyl,,52.0,,3,True
Morocco,Youssef Aït Bennasser,,51.0,,1,True
Mozambique,Edson André Sitoe,,98.91304347826087,,3,True
Mozambique,Reinildo Isnard Mandava,,98.91304347826087,,3,True
Mozambique,Ricardo Martins Guimarães,,95.65217391304347,,3,True
Mozambique,Alfons Amade,,93.47826086956522,,3,True
Mozambique,Witiness Chimoio João Quembo,,91.30434782608695,,3,True
Mozambique,Bruno Alberto Langa,,89.13043478260869,,3,True
Mozambique,Edmilson Gabriel Dove,,85.86956521739131,,3,True
Mozambique,Ernan Alberto Siluane,,85.86956521739131,,3,True
Mozambique,Domingos João Macandza,,82.6086956521739,,3,True
Mozambique,Stanley Ratifo,,80.43478260869566,,3,True
Mozambique,Geny Cipriano Catamo,,78.26086956521739,,2,True
Mozambique,Pachoio Lau Há King,,76.08695652173913,,3,True
Mozambique,Elias Gaspar Pelembe,,73.91304347826087,,3,True
Mozambique,Infren David da Conceição Matola,,71.73913043478261,,3,True
Mozambique,Ivane Carminio Francisco Urrubal,,69.56521739130434,,3,True
Mozambique,Gildo Lourenço Vilanculos,,67.3913043478261,,3,True
Mozambique,Feliciano João Jone,,65.21739130434783,,3,True
Mozambique,Clésio Bauque,,63.04347826086956,,3,True
Mozambique,Shaquille Momad Nangy,,60.869565217391305,,3,True
Mozambique,Amade Momade,,58.69565217391305,,3,True
Mozambique,João José Jone Bonde,,56.52173913043478,,3,True
Mozambique,David Zeferino Malembana,,53.26086956521739,,3,True
Mozambique,Fasistêncio Maria Faza João,,53.26086956521739,,3,True
Namibia,Aprocious Petrus,,97.82608695652175,,4,True
Namibia,Lloyd Junior Kazapua,,97.82608695652175,,4,True
Namibia,Riaan Hanamub,,97.82608695652175,,4,True
Namibia,Lubeni Haukongo,,93.47826086956522,,4,True
Namibia,Deon Hotto Kavendji,,91.30434782608695,,4,True
Namibia,Peter Shalulile,,89.13043478260869,,4,True
Namibia,Kennedy Amutenya,,86.95652173913044,,4,True
Namibia,Prins Menelik Tjiueza,,84.78260869565217,,4,True
Namibia,Ngero Kaanjuka Katua,,82.6086956521739,,4,True
Namibia,Absalom Iimbondi,,80.43478260869566,,4,True
Namibia,Muzeu Bethuel,,78.26086956521739,,4,True
Namibia,Ivan Kamberipa,,76.08695652173913,,4,True
Namibia,Petrus Shitembi,,73.91304347826087,,4,True
Namibia,Ryan Nyambe,,71.73913043478261,,3,True
Namibia,Ananias Gebhardt,,69.56521739130434,,4,True
Namibia,Uetuuru Kambato,,67.3913043478261,,4,True
Namibia,Wendell Rudath,,65.21739130434783,,4,True
Namibia,Joslin Kamatuka,,63.04347826086956,,4,True
Namibia,Marcel Papama,,60.869565217391305,,4,True
Namibia,Denzil Haoseb,,57.608695652173914,,4,True
Namibia,Vetunuavi Charles Hambira,,57.608695652173914,,4,True
Namibia,Edward Maova,,53.26086956521739,,4,True
Namibia,Kamaijanda Ndisiro,,53.26086956521739,,4,True
Netherlands,Cody Mathès Gakpo,,100.0,,14,True
Netherlands,Virgil van Dijk,,98.91304347826087,,11,True
Netherlands,Nathan Aké,,97.82608695652175,,15,True
Netherlands,Denzel Dumfries,,96.73913043478261,,15,True
Netherlands,Memphis Depay,,95.65217391304347,,15,True
Netherlands,Stefan de Vrij,,94.56521739130434,,15,True
Netherlands,Bart Verbruggen,,93.47826086956522,,6,True
Netherlands,Jerdy Schouten,,92.3913043478261,,6,True
Netherlands,Tijjani Reijnders,,91.30434782608695,,6,True
Netherlands,Xavi Simons,,90.21739130434783,,11,True
Netherlands,Steven Bergwijn,,89.13043478260869,,11,True
Netherlands,Daley Blind,,88.04347826086956,,15,True
Netherlands,Donyell Malen,,86.95652173913044,,10,True
Netherlands,Joey Veerman,,85.86956521739131,,6,True
Netherlands,Wout Weghorst,,84.78260869565217,,15,True
Netherlands,Jeremie Frimpong,,83.69565217391305,,11,True
Netherlands,Matthijs de Ligt,,82.6086956521739,,14,True
Netherlands,Lutsharel Geertruida,,81.52173913043478,,6,True
Netherlands,Georginio Wijnaldum,,80.43478260869566,,10,True
Netherlands,Frenkie de Jong,,79.34782608695653,,9,True
Netherlands,Justin Bijlow,,78.26086956521739,,11,True
Netherlands,Micky van de Ven,,77.17391304347825,,6,True
Netherlands,Ryan Gravenberch,,76.08695652173913,,10,True
Netherlands,Andries Noppert,,75.0,,5,True
Netherlands,Jurriën David Norman Timber,,73.91304347826087,,9,True
Netherlands,Joshua Zirkzee,,72.82608695652173,,6,True
Netherlands,Mark Flekken,,71.73913043478261,,6,True
Netherlands,Marten de Roon,,70.65217391304347,,8,True
Netherlands,Brian Brobbey,,69.56521739130434,,5,True
Netherlands,Ian Maatsen,,68.47826086956522,,5,True
Netherlands,Davy Klaassen,,67.3913043478261,,9,True
Netherlands,Steven Berghuis,,66.30434782608695,,9,True
Netherlands,Teun Koopmeiners,,65.21739130434783,,7,True
Netherlands,Vincent Janssen,,64.13043478260869,,5,True
Netherlands,Luuk de Jong,,63.04347826086956,,8,True
Netherlands,Maarten Stekelenburg,,61.95652173913044,,4,True
Netherlands,Patrick van Aanholt,,60.869565217391305,,4,True
Netherlands,Kenneth Taylor,,59.78260869565217,,5,True
Netherlands,Noa Lang,,57.608695652173914,,5,True
Netherlands,Remko Pasveer,,57.608695652173914,,5,True
Netherlands,Tyrell Malacia,,57.608695652173914,,5,True
Netherlands,Joël Veltman,,55.434782608695656,,4,True
Netherlands,Marco Bizot,,53.80434782608695,,4,True
Netherlands,Timothy Michael Krul,,53.80434782608695,,4,True
Netherlands,Quincy Anton Promes,,52.17391304347826,,3,True
Netherlands,Owen Wijndal,,51.08695652173913,,3,True
Nigeria,Victor James Osimhen,,100.0,,7,True
Nigeria,Oluwasemilogo Adesewo Ibidapo Ajayi,,98.78048780487805,,7,True
Nigeria,Temitayo Olufisayo Olaoluwa Aina,,97.5609756097561,,7,True
Nigeria,Frank Onyeka,,96.34146341463415,,7,True
Nigeria,Stanley Bobo Nwabali,,95.1219512195122,,7,True
Nigeria,Ademola Lookman,,93.90243902439025,,7,True
Nigeria,William Troost-Ekong,,92.6829268292683,,10,True
Nigeria,Calvin Bassey Ughelumba,,91.46341463414635,,7,True
Nigeria,Alex Iwobi,,90.2439024390244,,10,True
Nigeria,Moses Daddy-Ajala Simon,,89.02439024390245,,7,True
Nigeria,Zaidu Sanusi,,87.8048780487805,,6,True
Nigeria,Samuel Chimerenka Chukwueze,,86.58536585365854,,7,True
Nigeria,Bright Osayi-Samuel,,85.3658536585366,,7,True
Nigeria,Kenneth Josiah Omeruo,,84.14634146341464,,10,True
Nigeria,Joe Aribo,,82.92682926829269,,7,True
Nigeria,Alhassan Yusuf,,81.70731707317073,,5,True
Nigeria,Francis Odinaka Uzoho,,80.48780487804878,,10,True
Nigeria,Kelechi Promise Iheanacho,,79.26829268292683,,10,True
Nigeria,Ahmed Musa,,78.04878048780488,,10,True
Nigeria,Chidozie Collins Awaziem,,76.82926829268293,,10,True
Nigeria,Raphael Onyedika,,75.60975609756098,,6,True
Nigeria,Terem Igobor Moffi,,74.39024390243902,,6,True
Nigeria,Paul Onuachu,,73.17073170731707,,6,True
Nigeria,Sopuruchukwu Bruno Onyemaechi,,71.95121951219512,,4,True
Nigeria,Olorunleke Oluwasegun Ojo,,70.73170731707317,,2,True
Nigeria,John Michael Nchekwube Obinna,,69.51219512195122,,3,True
Nigeria,Onyinye Wilfred Ndidi,,67.6829268292683,,3,True
Nigeria,Victor Moses,,67.6829268292683,,3,True
Nigeria,Oghenekaro Etebo,,65.85365853658537,,3,True
Nigeria,Leon Aderemi Balogun,,64.6341463414634,,3,True
Nigeria,Brian Oladapo Idowu,,63.41463414634146,,3,True
Nigeria,Odion Jude Ighalo,,62.19512195121951,,3,True
Nigeria,Abdullahi Shehu,,60.97560975609756,,3,True
Nigeria,Tyronne Ebuehi,,59.75609756097561,,3,True
Nigeria,Simeon Tochukwu Nwankwo,,58.53658536585366,,3,True
Nigeria,Daniel Akpeyi,,54.26829268292683,,3,True
Nigeria,Elderson Uwa Echiejile,,54.26829268292683,,3,True
Nigeria,Ikechukwu Ezenwa,,54.26829268292683,,3,True
Nigeria,Joel Chukwuma Obi,,54.26829268292683,,3,True
Nigeria,John Ogochukwu Ogu,,54.26829268292683,,3,True
Nigeria,Ogenyi Eddy Onazi,,54.26829268292683,,3,True
North Macedonia,Eljif Elmas,,97.11538461538461,,3,True
North Macedonia,Ezgjan Alioski,,97.11538461538461,,3,True
North Macedonia,Stefan Ristovski,,97.11538461538461,,3,True
North Macedonia,Stole Dimitrievski,,97.11538461538461,,3,True
North Macedonia,Visar Musliu,,92.3076923076923,,3,True
North Macedonia,Darko Velkovski,,90.38461538461539,,3,True
North Macedonia,Arijan Ademi,,88.46153846153847,,3,True
North Macedonia,Goran Pandev,,86.53846153846153,,3,True
North Macedonia,Enis Bardhi,,84.61538461538461,,3,True
North Macedonia,Aleksandar Trajkovski,,82.6923076923077,,3,True
North Macedonia,Boban Nikolov,,80.76923076923077,,3,True
North Macedonia,Ivan Trichkovski,,78.84615384615384,,3,True
North Macedonia,Stefan Spirovski,,76.92307692307692,,3,True
North Macedonia,Darko Churlinov,,75.0,,3,True
North Macedonia,Tihomir Kostadinov,,73.07692307692308,,3,True
North Macedonia,Ferhan Hasani,,71.15384615384616,,3,True
North Macedonia,Daniel Avramovski,,69.23076923076923,,3,True
North Macedonia,Kire Ristevski,,67.3076923076923,,3,True
North Macedonia,Damjan Shishkovski,,64.42307692307692,,3,True
North Macedonia,Risto Jankov,,64.42307692307692,,3,True
North Macedonia,Egzon Bejtulai,,61.53846153846154,,2,True
North Macedonia,Milan Ristovski,,59.61538461538461,,2,True
North Macedonia,Krste Velkoski,,57.69230769230769,,2,True
North Macedonia,Vlatko Stojanovski,,55.76923076923077,,1,True
North Macedonia,Gjoko Zajkov,,53.84615384615385,,1,True
North Macedonia,Marjan Radeski,,51.92307692307692,,1,True
Panama,Edgar Yoel Bárcenas Herrera,,100.0,,7,True
Panama,Erick Javier Davis Grajales,,98.83720930232558,,7,True
Panama,Edgardo Isaac Fariña Wynter,,97.09302325581396,,4,True
Panama,Orlando Mosquera,,97.09302325581396,,4,True
Panama,José Ángel Córdoba Chambers,,95.34883720930233,,4,True
Panama,Michael Amir Murillo Bermudez,,94.18604651162791,,6,True
Panama,Cristian Jesús Martínez,,93.02325581395348,,4,True
Panama,José Fajardo Nelson,,91.86046511627907,,4,True
Panama,Roderick Alonso Miller Molina,,90.69767441860465,,4,True
Panama,César Rodolfo Blackman Camarena,,89.53488372093022,,4,True
Panama,Jovani Francisco Welch Lopez,,88.37209302325581,,4,True
Panama,Adalberto Eliécer Carrasquilla Alcázar,,87.2093023255814,,2,True
Panama,Carlos Miguel Harvey Cesneros,,86.04651162790697,,4,True
Panama,Eduardo Antonio Guerrero Lozcano,,84.88372093023256,,4,True
Panama,Abdiel Armando Ayarza Cocanegra,,83.72093023255815,,4,True
Panama,Kahiser Lenis Navarro,,82.55813953488372,,4,True
Panama,Freddy Elías Góndola Smith,,81.3953488372093,,4,True
Panama,Ismael Díaz De León,,80.23255813953489,,6,True
Panama,Omar Javier Valencia Arauz,,79.06976744186046,,4,True
Panama,José Luis Rodríguez Francis,,77.90697674418604,,4,True
Panama,César Augusto Yanis Velasco,,76.74418604651163,,4,True
Panama,César Jair Samudio Murillo,,73.83720930232559,,4,True
Panama,Eduardo Antonio Anderson Gómez,,73.83720930232559,,4,True
Panama,Iván Alejandro Anderson Hernández,,73.83720930232559,,4,True
Panama,Luis Ricardo Mejía Cajar,,73.83720930232559,,4,True
Panama,Fidel Escobar Mendieta,,70.34883720930233,,3,True
Panama,Jaime Manuel Penedo Cano,,70.34883720930233,,3,True
Panama,Gabriel Enrique Gómez Girón,,68.6046511627907,,3,True
Panama,Aníbal Cesis Godoy,,67.44186046511628,,3,True
Panama,Román Aureliano Torres Morcillo,,66.27906976744185,,3,True
Panama,Blas Antonio Miguel Pérez Ortega,,65.11627906976744,,3,True
Panama,Armando Enrique Cooper Whitaker,,63.95348837209302,,2,True
Panama,Ricardo Guardia Avila,,62.79069767441861,,3,True
Panama,Adolfo Abdiel Machado,,61.04651162790698,,3,True
Panama,Luis Carlos Ovalle Victoria,,61.04651162790698,,3,True
Panama,Gabriel Arturo Torres Tejada,,59.30232558139535,,3,True
Panama,Luis Carlos Tejada Hansell,,58.13953488372093,,3,True
Panama,Harold Oshkaly Cummings Segura,,56.97674418604651,,3,True
Panama,Abdiel Arroyo Molinar,,55.81395348837209,,3,True
Panama,Felipe Abdiel Baloy Ramírez,,54.651162790697676,,3,True
Panama,Alex Raúl Rodríguez Ledezma,,52.325581395348834,,3,True
Panama,José De Jesús Calderón Frías,,52.325581395348834,,3,True
Panama,Valentin Enrique Pimentel Armuelles,,52.325581395348834,,3,True
Paraguay,Fabián Cornelio Balbuena González,,98.07692307692308,,3,True
Paraguay,Omar Federico Alderete Fernández,,98.07692307692308,,3,True
Paraguay,Rodrigo Mario Morínigo Acosta,,98.07692307692308,,3,True
Paraguay,Julio César Enciso Espínola,,94.23076923076923,,3,True
Paraguay,Víctor Gustavo Velázquez Ramos,,92.3076923076923,,3,True
Paraguay,Mathías Adalberto Villasanti Rolón,,90.38461538461539,,3,True
Paraguay,Miguel Ángel Almirón Rejala,,88.46153846153847,,3,True
Paraguay,Damián Josué Bobadilla Benítez,,86.53846153846153,,3,True
Paraguay,Adrián Andrés Cubas,,84.61538461538461,,2,True
Paraguay,Matías David Espinoza Acosta,,82.6923076923077,,2,True
Paraguay,Alex Adrián Arce Barrios,,80.76923076923077,,2,True
Paraguay,Ramón Sosa Acosta,,78.84615384615384,,3,True
Paraguay,Néstor Rafael Giménez Florentín,,76.92307692307692,,3,True
Paraguay,Hernesto Ezequiel Caballero Benítez,,75.0,,3,True
Paraguay,Adam Fernando Bareiro Gamarra,,73.07692307692308,,3,True
Paraguay,Ángel Rodrigo Romero Villamayor,,71.15384615384616,,3,True
Paraguay,Alejandro Romero Gamarra,,69.23076923076923,,3,True
Paraguay,Iván Rodrigo Ramírez Segovia,,67.3076923076923,,3,True
Paraguay,Derlis Alberto González Galeano,,65.38461538461539,,3,True
Paraguay,Alfredo Ariel Aguilar,,59.61538461538461,,3,True
Paraguay,Carlos Miguel Coronel,,59.61538461538461,,3,True
Paraguay,Gustavo Raúl Gómez Portillo,,59.61538461538461,,3,True
Paraguay,Júnior Osmar Ignacio Alonso Mujica,,59.61538461538461,,3,True
Paraguay,Richard Rafael Sánchez Guerrero,,59.61538461538461,,3,True
Paraguay,Fabrizio José Peralta Ramírez,,52.88461538461539,,2,True
Paraguay,Matías Nicolás Rojas Romero,,52.88461538461539,,2,True
Peru,Pedro David Gallese Quiróz,,100.0,,6,True
Peru,Alexander Martín Marquinho Callens Asín,,98.64864864864865,,3,True
Peru,Sergio Fernando Peña Flores,,97.29729729729729,,3,True
Peru,Carlos Augusto Zambrano Ochandarte,,95.94594594594595,,3,True
Peru,Wilder José Cartagena Mendoza,,94.5945945945946,,6,True
Peru,Édison Michael Flores Peralta,,93.24324324324324,,6,True
Peru,Marcos Johan López Lanfranco,,91.8918918918919,,3,True
Peru,Gianluca Lapadula Vargas,,90.54054054054055,,3,True
Peru,Andy Jorman Polo Andrade,,89.1891891891892,,6,True
Peru,Piero Aldair Quispe Córdova,,87.83783783783784,,3,True
Peru,Miguel Gianpierre Araujo Blanco,,86.48648648648648,,5,True
Peru,José Paolo Guerrero Gonzáles,,85.13513513513513,,6,True
Peru,Oliver Sonne,,83.78378378378378,,3,True
Peru,Aldo Sebastián Corzo Chávez,,82.43243243243244,,6,True
Peru,Brayan Roberto Reyna Casaverde,,81.08108108108108,,3,True
Peru,Luis Jan Piers Advíncula Castrillón,,79.72972972972973,,6,True
Peru,Jesús Abdallah Castillo Molina,,78.37837837837839,,3,True
Peru,Christian Alberto Cueva Bravo,,77.02702702702703,,6,True
Peru,Anderson Santamaría Bardales,,75.67567567567568,,6,True
Peru,José Daniel Rivera Martínez,,74.32432432432432,,3,True
Peru,Franco Zanelatto Téllez,,72.97297297297297,,3,True
Peru,André Martín Carrillo Díaz,,71.62162162162161,,6,True
Peru,Joao Alberto Grimaldo Ubidia,,70.27027027027027,,3,True
Peru,Luis Alfonso Abram Ugarelli,,68.91891891891892,,3,True
Peru,Carlos Alberto Cáceda Oyaguez,,67.56756756756756,,6,True
Peru,Diego Alonso Romero Cachay,,66.21621621621622,,3,True
Peru,Christian Guillermo Martín Ramos Garagay,,64.1891891891892,,3,True
Peru,Miguel Ángel Trauco Saavedra,,64.1891891891892,,3,True
Peru,Víctor Yoshimar Yotún Flores,,62.16216216216216,,3,True
Peru,Renato Fabrizio Tapia Cortijo,,60.81081081081081,,3,True
Peru,Alberto Junior Rodríguez Valdelomar,,59.45945945945946,,3,True
Peru,Pedro Jesús Aquino Sánchez,,58.10810810810811,,3,True
Peru,Jefferson Agustín Farfán Guadalupe,,56.75675675675676,,2,True
Peru,Christopher Paolo César Hurtado Huertas,,55.4054054054054,,3,True
Peru,Raúl Mario Ruidíaz Misitich,,54.054054054054056,,3,True
Peru,José Aurelio Carvallo Alonso,,52.027027027027025,,3,True
Peru,Nilson Evair Loyola Morales,,52.027027027027025,,3,True
Poland,Piotr Zieliński,,100.0,,13,True
Poland,Jakub Piotr Kiwior,,99.12280701754386,,7,True
Poland,Przemysław Frankowski,,98.24561403508773,,10,True
Poland,Wojciech Szczęsny,,97.36842105263158,,13,True
Poland,Jan Bednarek,,96.49122807017544,,13,True
